symbol,earning_date,expirt_date,time_difference,pre_earning_iv,post_earning_iv,iv_change,post_earning_vol
TOL,2025-05-20,2025-07-18,59,0.41846284,0.35645175,-0.06201108999999999,0.333038604418579
TOL,2025-05-20,2025-06-27,38,0.4533746,0.38098764,-0.07238696,0.333038604418579
TOL,2025-05-20,2025-06-13,24,0.48169464,0.4502008,-0.031493839999999995,0.3083043584681285
TOL,2025-05-20,2025-06-06,17,0.34253588,0.34888345,0.006347569999999969,0.2948799709220997
TOL,2025-05-20,2025-05-30,10,0.57373476,0.35596347,-0.21777129,0.31625005940851886
TOL,2025-05-20,2025-05-23,3,0.8129901,0.3842835,-0.42870660000000005,0.11858756327740914
SNX,2025-06-24,2025-07-18,24,0.36694968,0.22266403,-0.14428565,
HST,2025-04-30,2025-06-20,51,0.41895112,0.38281867,-0.03613244999999998,0.33138514869353247
HST,2025-04-30,2025-05-16,16,0.40234974,0.40625593,0.003906189999999976,0.33214905885005197
AKAM,2025-05-08,2025-06-20,43,0.48999533,0.3867249,-0.10327043000000002,0.4351858705537335
AKAM,2025-05-08,2025-05-30,22,0.5896037,0.3549869,-0.23461679999999996,0.5766359767013971
AKAM,2025-05-08,2025-05-23,15,0.6928742,0.42236906,-0.27050514,0.6294638461940637
AKAM,2025-05-08,2025-05-16,8,0.8671888,0.31616893,-0.55101987,0.8027181664735594
AKAM,2025-05-08,2025-05-09,1,1.9794923,0.6796907,-1.2998016,1.6215476703946394
PR,2025-05-07,2025-05-16,9,0.7187528,0.40039662,-0.31835618,0.6223506624880534
UHAL,2025-05-28,2025-06-20,23,0.35108072,0.708499,0.35741828,0.2374760035923122
SF,2025-04-23,2025-05-16,23,0.6518589,0.43018147,-0.22167743,0.3793547881701011
CR,2025-04-28,2025-06-20,53,0.43433183,0.36029693,-0.07403489999999996,0.2868216165060103
CR,2025-04-28,2025-05-16,18,0.4886526,0.5308885,0.04223589999999999,0.300763553744954
SJM,2025-06-10,2025-07-18,38,0.32495794,0.24793233,-0.07702561,0.9358541154633676
SJM,2025-06-10,2025-06-20,10,0.39160764,0.36524072,-0.02636691999999996,0.9926893697153095
BMRN,2025-05-01,2025-05-16,15,0.477056,0.39160764,-0.08544836,0.33778683434482976
SWK,2025-04-30,2025-07-18,79,0.42444423,0.38013315,-0.04431108,0.5174405686511951
SWK,2025-04-30,2025-06-20,51,0.49194843,0.3452214,-0.14672702999999998,0.5232283653516652
SWK,2025-04-30,2025-05-16,16,0.50781745,0.5913127,0.08349525000000002,0.7483247919039228
VTRS,2025-05-08,2025-06-20,43,0.52344227,0.41016215,-0.11328011999999998,0.40795739469012143
VTRS,2025-05-08,2025-05-16,8,0.62500376,1.1562542,0.53125044,0.5647127578584769
OHI,2025-05-01,2025-06-20,50,0.20117986,0.18116054,-0.02001931999999998,0.26729466937542284
OHI,2025-05-01,2025-05-16,15,0.26270267,0.14698118,-0.11572149000000004,0.34405601120771834
PCOR,2025-05-01,2025-05-16,15,0.6811555,0.47168496,-0.20947054000000004,0.6012266414429743
PPC,2025-04-30,2025-05-16,16,0.4462946,0.46777877,0.021484170000000025,0.76107945879478
DVA,2025-05-12,2025-06-20,39,0.5238085,0.34131518,-0.18249332000000001,0.2107790991664274
DVA,2025-05-12,2025-05-16,4,0.9238289,0.56250435,-0.36132454999999997,0.32435868316436356
NICE,2025-05-15,2025-07-18,64,0.38281867,0.43433183,0.05151315999999995,0.37901255405892914
NICE,2025-05-15,2025-06-20,36,0.39905387,0.36328763,-0.035766240000000005,0.38789534147252464
NICE,2025-05-15,2025-05-16,1,0.5339402,0.528325,-0.005615199999999931,0.7276805865938978
AFG,2025-05-06,2025-05-16,10,0.5183154,0.78418183,0.26586643,0.41089771440618283
ATR,2025-05-01,2025-05-16,15,0.37256488,0.40430284,0.03173796000000001,0.18686586741414812
KMX,2025-06-20,2025-07-18,28,0.3298407,0.36548486,0.035644160000000036,0.9305970427171241
FN,2025-05-05,2025-05-16,11,0.85339504,0.5097705,-0.34362454,0.6366192161932837
GME,2025-06-10,2025-07-25,45,0.8601088,0.6425817,-0.21752709999999997,3.0742679695020847
GME,2025-06-10,2025-07-18,38,0.81152534,0.5981485,-0.21337684,3.0742679695020847
GME,2025-06-10,2025-07-11,31,0.8393571,0.6459996,-0.19335749999999996,3.0742679695020847
GME,2025-06-10,2025-07-03,23,0.84668124,0.59375405,-0.25292718999999997,3.0742679695020847
GME,2025-06-10,2025-06-27,17,0.916993,0.5722699,-0.34472309999999995,3.0742679695020847
GME,2025-06-10,2025-06-20,10,0.9609379,0.5419968,-0.41894110000000007,3.0742679695020847
GME,2025-06-10,2025-06-13,3,1.381839,0.61523825,-0.76660075,3.3957442562330717
CX,2025-04-28,2025-07-18,81,0.44141182,0.41211525,-0.029296570000000022,0.5971375122197137
CX,2025-04-28,2025-06-20,53,0.40820906,0.36328763,-0.04492143000000004,0.606366508625003
CX,2025-04-28,2025-05-16,18,0.45703667,0.3945373,-0.06249937,0.9179461067599762
XP,2025-05-20,2025-07-18,59,0.4423884,0.43457597,-0.007812430000000037,0.29119512334425834
XP,2025-05-20,2025-06-20,31,0.4091856,0.3593814,-0.049804199999999965,0.29119512334425834
XP,2025-05-20,2025-05-30,10,0.5800823,0.36328763,-0.21679467000000008,0.2024758859780587
XP,2025-05-20,2025-05-23,3,0.8320329,0.31250688,-0.51952602,0.06984388814272853
WLK,2025-05-02,2025-06-20,49,0.5976603,0.33386898,-0.26379132000000005,0.5711193375459863
OVV,2025-05-06,2025-05-16,10,0.52441883,0.43457597,-0.08984286000000002,0.48183560761167027
EPAM,2025-05-08,2025-06-20,43,0.39777213,0.41577733,0.0180052,0.47731717145697605
EPAM,2025-05-08,2025-05-16,8,0.39160764,0.4692436,0.07763596,0.85219851230055
WTRG,2025-05-12,2025-06-20,39,0.43457597,0.51758295,0.08300698000000001,0.2779432193509822
MGM,2025-04-30,2025-06-20,51,0.50146985,0.425787,-0.07568284999999997,0.371336831819485
MGM,2025-04-30,2025-05-16,16,0.5869182,0.43457597,-0.15234222999999997,0.402524556661378
MGM,2025-04-30,2025-05-09,9,0.4941457,0.41211525,-0.08203045000000003,0.35040798121603184
MGM,2025-04-30,2025-05-02,2,1.0605515,0.4589898,-0.6015617000000001,0.4662859947294724
HTHT,2025-05-20,2025-06-20,31,0.5703168,0.4086973,-0.16161949999999997,0.24171289278799984
EXAS,2025-05-01,2025-06-20,50,0.6472203,0.50415534,-0.14306496000000002,0.3763471931693361
EXAS,2025-05-01,2025-05-16,15,0.69775695,0.5205126,-0.17724435000000005,0.471638065003754
RRX,2025-05-05,2025-06-20,46,0.5022023,0.5415085,0.03930619999999996,0.5147109526268812
RRX,2025-05-05,2025-05-16,11,0.74853766,0.49951673,-0.24902092999999997,0.7372052438093561
CAVA,2025-05-15,2025-06-20,36,0.59741616,0.50415534,-0.09326082000000002,0.3722180613850498
CAVA,2025-05-15,2025-06-13,29,0.69726866,0.52100086,-0.17626779999999997,0.39740829101492836
CAVA,2025-05-15,2025-06-06,22,0.70117486,0.51758295,-0.18359190999999997,0.4025381767820844
CAVA,2025-05-15,2025-05-30,15,0.72851837,0.5109912,-0.21752717,0.4158857444326523
CAVA,2025-05-15,2025-05-23,8,0.87036264,0.522954,-0.34740863999999994,0.4974763661237554
CAVA,2025-05-15,2025-05-16,1,1.6660173,0.63769895,-1.0283183500000002,0.2036384261047398
TAP,2025-05-08,2025-06-20,43,0.25293717,0.30420616,0.051268990000000014,0.22243219185469906
TAP,2025-05-08,2025-05-16,8,0.31348342,0.4277401,0.11425668,0.3296279494463613
BLD,2025-05-06,2025-06-20,45,0.49774674,0.45328304,-0.044463699999999995,0.39594179690371045
BLD,2025-05-06,2025-05-16,10,0.5288133,0.65039414,0.12158083999999991,0.46015451373888916
CUBE,2025-05-01,2025-06-20,50,0.3549869,0.34033862,-0.014648280000000014,0.2227283528065384
CUBE,2025-05-01,2025-05-16,15,0.28028065,0.7412135,0.46093284999999995,0.2646324539162855
WBA,2025-06-26,2025-07-11,15,0.19922675,0.21875781,0.01953105999999999,
WBA,2025-06-26,2025-07-03,7,0.27735096,0.36719382,0.08984286000000002,
WBA,2025-06-26,2025-06-27,1,0.12500875,0.56250435,0.4374956,
HII,2025-05-01,2025-06-20,50,0.36579004,0.31781688,-0.04797315999999996,0.19653292249426665
HII,2025-05-01,2025-05-16,15,0.4115049,0.408087,-0.0034179000000000292,0.20623714712380312
UWMC,2025-05-06,2025-06-20,45,0.62109756,0.554692,-0.06640556000000009,0.6968719995472885
UWMC,2025-05-06,2025-06-13,38,0.62890995,0.500005,-0.12890495000000002,0.7042965268787547
UWMC,2025-05-06,2025-06-06,31,0.5507857,0.59375405,0.04296834999999999,0.7309535795310217
UWMC,2025-05-06,2025-05-30,24,0.62500376,0.6328162,0.007812440000000032,0.7442829745032917
UWMC,2025-05-06,2025-05-23,17,0.5976603,0.71094036,0.11328006000000002,0.8303512478749763
AOS,2025-04-29,2025-07-18,80,0.28845927,0.3818421,0.09338283000000003,0.3024092087621162
AOS,2025-04-29,2025-06-20,52,0.30225307,0.5075733,0.20532023,0.30069463195359225
AOS,2025-04-29,2025-05-16,17,0.27149165,0.37061176,0.09912011000000004,0.27183727764315624
TTEK,2025-05-07,2025-06-20,44,0.46460497,0.47461462,0.010009649999999981,0.38614315395749027
TTEK,2025-05-07,2025-05-16,9,0.6406286,1.0468798,0.4062511999999999,0.6830461132015503
AVTR,2025-04-25,2025-06-20,56,0.5312547,0.6933624,0.16210770000000008,0.6648680518267044
AVTR,2025-04-25,2025-05-16,21,0.5761761,0.5058643,-0.07031179999999992,0.8893592461311094
IPG,2025-04-24,2025-07-18,85,0.7568384,0.6994659,-0.05737250000000005,0.2943040600557616
IPG,2025-04-24,2025-05-16,22,1.0742234,0.425787,-0.6484363999999999,0.2601217249977332
CPB,2025-06-02,2025-07-18,46,0.2807689,0.26172614,-0.019042759999999992,0.14265795129030218
CPB,2025-06-02,2025-07-03,31,0.4335994,0.29590547,-0.13769393000000002,0.14265795129030218
CPB,2025-06-02,2025-06-27,25,0.35205725,0.3017648,-0.05029244999999999,0.14265795129030218
CPB,2025-06-02,2025-06-20,18,0.31250688,0.30225307,-0.010253809999999974,0.14167628176177974
CPB,2025-06-02,2025-06-13,11,0.35254553,0.32276067,-0.02978485999999997,0.14580220420550394
CPB,2025-06-02,2025-06-06,4,0.3554752,0.32129586,-0.03417934,0.09300816600041012
NYT,2025-05-07,2025-06-20,44,0.2724682,0.34693035,0.07446215,0.17695850003138663
WMS,2025-05-15,2025-06-20,36,0.36426416,0.35083658,-0.013427579999999995,0.40097337497235946
WMS,2025-05-15,2025-05-16,1,0.32520205,0.8906261,0.56542405,0.7937178652021831
ESTC,2025-05-29,2025-07-18,50,0.6945831,0.44287667,-0.25170643000000004,0.6985787159827527
ESTC,2025-05-29,2025-06-20,22,0.8676771,0.43774977,-0.42992733,0.6985787159827527
WIX,2025-05-21,2025-07-18,58,0.46069875,0.4441584,-0.01654034999999998,0.7020960231001979
WIX,2025-05-21,2025-06-20,30,0.47131875,0.57605404,0.10473529000000004,0.7199556116069391
WING,2025-04-30,2025-06-20,51,0.4335994,0.4370784,0.0034789999999999544,0.5406894521283894
WING,2025-04-30,2025-05-16,16,0.4226132,0.48169464,0.059081439999999985,0.7126183558986804
GNRC,2025-04-30,2025-06-20,51,0.42664146,0.44885805,0.022216590000000036,0.3562390996138297
GNRC,2025-04-30,2025-05-16,16,0.4067442,0.44263253,0.035888330000000024,0.40435797567533094
BIRK,2025-05-15,2025-06-20,36,0.41333595,0.3483952,-0.06494074999999999,0.34043422658205513
BIRK,2025-05-15,2025-05-16,1,0.8320329,0.7871115,-0.0449214,0.8407430059144704
DSGX,2025-06-04,2025-07-18,44,0.2966379,0.2828441,-0.013793800000000023,0.6400407161462516
DSGX,2025-06-04,2025-06-20,16,0.3613345,0.26001716,-0.10131733999999998,0.6570590379147472
CFLT,2025-04-30,2025-07-18,79,0.74975836,0.5346726,-0.2150857599999999,0.8256416706811729
CFLT,2025-04-30,2025-06-20,51,0.85009915,0.6015665,-0.24853265000000002,0.8256416706811729
CFLT,2025-04-30,2025-05-16,16,1.0673875,0.6328162,-0.4345712999999999,1.210719245567229
FND,2025-05-01,2025-06-20,50,0.47253945,0.4941457,0.021606249999999994,0.463998401334788
FND,2025-05-01,2025-05-16,15,0.70410454,0.49072775,-0.21337678999999998,0.5387846327604066
VFS,2025-06-09,2025-07-18,39,0.54687953,0.5312547,-0.015624830000000034,0.38606182926045685
VFS,2025-06-09,2025-06-13,4,0.5156298,0.648441,0.13281120000000002,
LNW,2025-05-07,2025-05-16,9,0.56543404,0.64111686,0.07568282000000004,1.0082027005245124
TECH,2025-05-07,2025-05-16,9,2.666019,0.56836367,-2.09765533,0.7250969861614572
FRT,2025-05-08,2025-06-20,43,0.2642896,0.27124754,0.006957939999999996,0.25025391943242065
FRT,2025-05-08,2025-05-16,8,0.6015665,0.41895112,-0.18261538,0.38488293564209225
DINO,2025-05-01,2025-06-20,50,0.39551386,0.4296932,0.03417934,0.3270573370550517
DINO,2025-05-01,2025-05-16,15,0.44336495,0.5127002,0.06933525000000007,0.3131192891455286
DCI,2025-06-03,2025-06-20,17,0.58984786,0.22754678,-0.36230108,0.12184026355494681
QRVO,2025-04-29,2025-08-15,108,0.50330085,0.48511258,-0.018188270000000006,0.47854755514367076
QRVO,2025-04-29,2025-05-16,17,0.76294184,0.42310148,-0.33984036,0.6906287750067722
SIRI,2025-05-01,2025-06-20,50,0.43018147,0.34766278,-0.08251869,0.42451402275755795
SIRI,2025-05-01,2025-06-06,36,0.47070843,0.42188078,-0.04882765,0.4478759905163831
SIRI,2025-05-01,2025-05-30,29,0.32520205,0.3662173,0.04101525,0.47999081280422373
SIRI,2025-05-01,2025-05-23,22,0.45801324,0.5390671,0.08105386000000003,0.5005169549200114
SIRI,2025-05-01,2025-05-16,15,0.3574283,0.31445998,-0.042968320000000004,0.574689685133665
SIRI,2025-05-01,2025-05-09,8,0.48633325,0.5332078,0.046874550000000015,0.7585250988287275
SIRI,2025-05-01,2025-05-02,1,0.56250435,1.7812511,1.21874675,1.5990695083281714
AES,2025-05-01,2025-06-20,50,0.51758295,0.47461462,-0.04296833,0.6565855654636328
AES,2025-05-01,2025-06-06,36,0.5312547,0.5039112,-0.027343499999999965,0.7170236083595868
AES,2025-05-01,2025-05-30,29,0.5156298,0.38965455,-0.12597525000000004,0.7410720991514541
AES,2025-05-01,2025-05-23,22,0.47852084,0.48633325,0.007812409999999992,0.777873310752242
AES,2025-05-01,2025-05-16,15,0.6074258,0.55664504,-0.05078075999999998,0.4968019933301187
AES,2025-05-01,2025-05-09,8,0.66406584,0.5058643,-0.15820153999999997,0.3607184118363259
AES,2025-05-01,2025-05-02,1,1.2421913,0.9375006,-0.3046907,
HESM,2025-04-30,2025-05-16,16,0.27637443,0.43945873,0.16308430000000002,0.2628156541043418
GMED,2025-05-08,2025-05-16,8,0.6980011,0.8701185,0.17211739999999998,2.3983685374370496
PSN,2025-04-30,2025-06-20,51,0.46338427,0.45874566,-0.0046386099999999875,0.35781153217024053
PSN,2025-04-30,2025-05-16,16,0.43066975,0.39990833,-0.03076142000000004,0.417571933727462
ALB,2025-04-30,2025-05-16,16,0.61230856,0.61523825,0.002929689999999985,0.40811777657298914
ALB,2025-04-30,2025-05-09,9,0.6508824,0.6279334,-0.022948999999999997,0.3625560817747796
ALB,2025-04-30,2025-05-02,2,0.7441432,0.53027815,-0.21386505,0.21038901271163649
SAIA,2025-04-25,2025-09-19,147,0.71371746,0.64163566,-0.07208179999999997,1.0706954465860126
SAIA,2025-04-25,2025-06-20,56,0.6638217,0.68744206,0.023620360000000007,1.0739329860157851
SAIA,2025-04-25,2025-05-16,21,0.71631145,0.6275672,-0.08874424999999997,1.634954176582622
CRL,2025-05-07,2025-06-20,44,0.47803256,0.43189046,-0.04614210000000002,0.5932654082708451
CRL,2025-05-07,2025-05-16,9,0.50659674,0.4960988,-0.010497939999999983,1.006462084366097
NIO,2025-06-03,2025-07-18,45,0.59375405,0.6367224,0.04296834999999999,0.3079997080912757
NIO,2025-06-03,2025-07-11,38,0.26563233,0.71094036,0.44530803,0.3079997080912757
NIO,2025-06-03,2025-07-03,30,0.574223,0.6171913,0.04296829999999996,0.3079997080912757
NIO,2025-06-03,2025-06-27,24,0.5859416,0.5976603,0.011718700000000082,0.3079997080912757
NIO,2025-06-03,2025-06-20,17,0.60937893,0.5859416,-0.023437330000000034,0.32791569653430996
NIO,2025-06-03,2025-06-13,10,0.5703168,0.59375405,0.023437250000000076,0.48854959639995554
NIO,2025-06-03,2025-06-06,3,0.60937893,0.84375155,0.23437262000000003,0.34532134482465826
OLED,2025-05-01,2025-06-20,50,0.5681195,0.45239806,-0.11572144000000001,0.46269958578752196
OLED,2025-05-01,2025-05-16,15,0.7575708,0.5109912,-0.2465796,0.6243129442759672
BZ,2025-05-22,2025-07-18,57,0.54004365,0.47266153,-0.06738211999999999,0.40408269560257565
BZ,2025-05-22,2025-06-20,29,0.6445348,0.5595747,-0.08496009999999998,0.40408269560257565
INFA,2025-05-07,2025-06-20,44,0.6455113,0.5351609,-0.11035039999999996,0.6423043732337365
INFA,2025-05-07,2025-05-16,9,1.0976608,0.7089873,-0.3886735000000001,0.09774616185789972
ELF,2025-05-28,2025-07-18,51,0.7938253,0.6120644,-0.1817609,0.8689631541911453
ELF,2025-05-28,2025-07-03,36,0.84619296,0.5789837,-0.26720926,0.8689631541911453
ELF,2025-05-28,2025-06-27,30,0.90771574,0.58911544,-0.31860029999999995,0.8689631541911453
ELF,2025-05-28,2025-06-20,23,0.9226082,0.6074258,-0.3151824,0.8689631541911453
ELF,2025-05-28,2025-06-13,16,1.0993698,0.5554244,-0.5439454,0.955611747382776
ELF,2025-05-28,2025-06-06,9,1.2812536,0.55225056,-0.7290030400000002,1.1749385449109155
TTC,2025-06-05,2025-06-20,15,0.500005,0.22705851,-0.27294649000000004,0.4738089820726536
APA,2025-05-07,2025-06-20,44,0.5732465,0.5664106,-0.006835900000000006,0.43609708022739574
APA,2025-05-07,2025-05-16,9,0.72656524,0.51172364,-0.21484159999999997,0.5238457360109193
APA,2025-05-07,2025-05-09,2,0.7812522,0.5039112,-0.27734099999999995,0.5080704941818995
MKSI,2025-05-07,2025-07-18,72,0.50293463,0.54590297,0.04296833999999994,0.5429926522143903
BBWI,2025-05-29,2025-07-18,50,0.4321346,0.5097705,0.07763590000000004,0.5032904494902872
BBWI,2025-05-29,2025-07-11,43,0.41797456,0.4589898,0.04101524000000001,0.5032904494902872
BBWI,2025-05-29,2025-06-27,29,0.5097705,0.42481044,-0.08496006,0.5032904494902872
BBWI,2025-05-29,2025-06-20,22,0.42090422,0.35254553,-0.06835869,0.5124653482610334
BBWI,2025-05-29,2025-06-06,8,0.5507857,0.5156298,-0.03515590000000002,0.470796422811348
BBWI,2025-05-29,2025-05-30,1,0.24610129,0.40234974,0.15624845,0.5403415317750357
CE,2025-05-05,2025-06-20,46,0.72021765,0.53931123,-0.18090642,0.5010372208418742
CE,2025-05-05,2025-05-16,11,1.3715851,0.56738716,-0.8041979399999999,0.6794169421394961
BRKR,2025-05-07,2025-06-20,44,0.5043995,0.5185595,0.01415999999999995,0.49112067709266743
BRKR,2025-05-07,2025-05-16,9,0.41602147,0.71777624,0.30175476999999995,0.7626153172465694
TREX,2025-05-08,2025-07-18,71,0.48999533,0.44019115,-0.04980418000000003,0.4716208764782804
TREX,2025-05-08,2025-06-20,43,0.53369606,0.46069875,-0.07299731000000004,0.4716208764782804
TREX,2025-05-08,2025-05-16,8,0.53418434,0.4404353,-0.09374904000000006,0.5705983569498692
CZR,2025-04-29,2025-05-30,31,0.6367224,0.51123536,-0.12548704,0.3976492414568617
CZR,2025-04-29,2025-05-16,17,0.5908244,0.50293463,-0.08788976999999998,0.4014595536582394
CZR,2025-04-29,2025-05-09,10,0.5908244,0.49805188,-0.09277252000000002,0.3247985456137543
CZR,2025-04-29,2025-05-02,3,0.71387005,0.500005,-0.21386505,0.36992294454269353
KBR,2025-05-06,2025-06-20,45,0.5576216,0.38794556,-0.16967604000000003,0.36877644915341357
CROX,2025-05-08,2025-06-27,50,0.45947805,0.42041594,-0.03906211000000004,0.4911042208254094
CROX,2025-05-08,2025-06-20,43,0.43689528,0.40942973,-0.027465550000000005,0.5004414963967323
CROX,2025-05-08,2025-06-13,36,0.41455662,0.4581353,0.043578680000000036,0.500861517622916
CROX,2025-05-08,2025-06-06,29,0.44165596,0.4123594,-0.029296560000000027,0.5297164902924967
CROX,2025-05-08,2025-05-30,22,0.40234974,0.45679253,0.05444278999999996,0.5808879143611301
CROX,2025-05-08,2025-05-23,15,0.49585465,0.41809663,-0.07775801999999998,0.6243035647226765
CROX,2025-05-08,2025-05-16,8,0.7443873,0.5170947,-0.22729259999999996,0.7172875818688452
CROX,2025-05-08,2025-05-09,1,0.47656775,0.7607446,0.28417685,1.1406306059642326
ENPH,2025-04-22,2025-05-02,10,,0.611332,,1.0501039874114795
AMKR,2025-04-28,2025-09-19,144,0.5483444,0.5576216,0.009277200000000096,0.39565187575878763
AMKR,2025-04-28,2025-06-20,53,0.5258837,0.47656775,-0.04931594999999994,0.40159486752390905
AMKR,2025-04-28,2025-05-16,18,0.7187528,0.52441883,-0.19433396999999997,0.4498171966709093
TFX,2025-05-01,2025-05-16,15,0.83398604,0.8642592,0.03027316000000002,0.5154332335860636
LB,2025-05-07,2025-06-20,44,0.59253335,0.54004365,-0.05248969999999997,0.5541635279738347
LB,2025-05-07,2025-05-16,9,0.6835969,0.6782259,-0.005370999999999904,1.0179704971762231
ONTO,2025-05-08,2025-06-20,43,0.6101113,0.6257362,0.015624899999999942,1.1653413980971292
ONTO,2025-05-08,2025-05-16,8,0.74853766,0.90039164,0.15185398000000006,2.5000534950945044
ANF,2025-05-28,2025-07-18,51,0.61743546,0.54968715,-0.06774831000000003,0.7425111723186131
ANF,2025-05-28,2025-07-03,36,0.5439499,0.5564009,0.01245099999999999,0.7425111723186131
ANF,2025-05-28,2025-06-27,30,0.54297334,0.5998575,0.05688416000000007,0.7425111723186131
ANF,2025-05-28,2025-06-20,23,0.5778851,0.521245,-0.05664010000000008,0.7425111723186131
ANF,2025-05-28,2025-06-13,16,0.5595747,0.53101057,-0.02856413000000002,0.8446786634818151
ANF,2025-05-28,2025-06-06,9,0.60254306,0.6020548,-0.0004882600000000181,1.0321553687253426
ANF,2025-05-28,2025-05-30,2,0.69971,0.50195813,-0.19775187000000005,1.8041709157971946
PCVX,2025-05-07,2025-05-16,9,0.9375006,1.0752,0.13769939999999992,0.6738346585908164
